Frame	Time	Scene info	Scene info:narrative details - external	Scene info:narrative details - internal	Scene info:characters on screen	Scene info:Music Presence	speech	speech:transcription	speech:character speaking	setting	setting:indoor/outdoor	setting:setting	Scene name	Scene name:scene name	
8659	346.36	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8660	346.40000000000003	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8661	346.44	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8662	346.48	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8663	346.52000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8664	346.56	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8665	346.6	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8666	346.64000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8667	346.68	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8668	346.72	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8669	346.76000000000005	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8670	346.8	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8671	346.84000000000003	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8672	346.88	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8673	346.92	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8674	346.96000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8675	347.0	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8676	347.04	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8677	347.08000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8678	347.12	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8679	347.16	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8680	347.20000000000005	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8681	347.24	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8682	347.28000000000003	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8683	347.32000000000005	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8684	347.36	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8685	347.40000000000003	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8686	347.44	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8687	347.48	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8688	347.52000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8689	347.56	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8690	347.6	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8691	347.64000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8692	347.68	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8693	347.72	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8694	347.76000000000005	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8695	347.8	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8696	347.84000000000003	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8697	347.88	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8698	347.92	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8699	347.96000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8700	348.0	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8701	348.04	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8702	348.08000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8703	348.12	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8704	348.16	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8705	348.20000000000005	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8706	348.24	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8707	348.28000000000003	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8708	348.32000000000005	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8709	348.36	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8710	348.40000000000003	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8711	348.44	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8712	348.48	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8713	348.52000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8714	348.56	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8715	348.6	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8716	348.64000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8717	348.68	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8718	348.72	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8719	348.76000000000005	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8720	348.8	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8721	348.84000000000003	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8722	348.88	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8723	348.92	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8724	348.96000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8725	349.0	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8726	349.04	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8727	349.08000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8728	349.12	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8729	349.16	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8730	349.20000000000005	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8731	349.24	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8732	349.28000000000003	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8733	349.32000000000005	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8734	349.36	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8735	349.40000000000003	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8736	349.44	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8737	349.48	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8738	349.52000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8739	349.56	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8740	349.6	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8741	349.64000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8742	349.68	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8743	349.72	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8744	349.76000000000005	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8745	349.8	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8746	349.84000000000003	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8747	349.88	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8748	349.92	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8749	349.96000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8750	350.0	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8751	350.04	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8752	350.08000000000004	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8753	350.12	1	Officer Jones walks away. Buck, a man in an orange shirt complains to Earn	Earn looks puzzled at what Officer Jones said.	Earn, Officer Jones	0	1	"I don't believe this. Ridiculous, man."	Buck	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8754	350.16	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8755	350.20000000000005	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8756	350.24	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8757	350.28000000000003	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8758	350.32000000000005	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8759	350.36	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8760	350.40000000000003	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8761	350.44	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8762	350.48	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8763	350.52000000000004	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8764	350.56	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8765	350.6	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8766	350.64000000000004	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8767	350.68	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8768	350.72	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8769	350.76000000000005	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8770	350.8	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8771	350.84000000000003	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8772	350.88	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
8773	350.92	1	Officer Jones walks away. Buck turns around to talk to Earn.	0	Earn, Officer Jones, Buck	0	1	0	0	1	1	Jail waiting room	1	No sleeping; Buck & Grady	
